run,NrBeeSurvivors,FighterCollectorRatio,NrMurderContracts,BeeCap100Ratio,BeePerformance,flower_count,bee_count,bee_sight,buzzer_count,max_capacity,hive_count,comm_radius,RatioBeeBuzzer
576,1,1,4,0.779220779,19.48051948,10,4,20,6,30,1,4,0.666666667
578,0,1,2,0.779220779,0,10,4,20,6,30,1,10,0.666666667
580,0,1,3,0.779220779,0,10,4,20,6,30,1,16,0.666666667
582,0,1,0,0.779220779,0,10,4,20,8,30,1,1,0.5
584,0,1,1,0.779220779,0,10,4,20,8,30,1,7,0.5
586,0,1,4,0.779220779,0,10,4,20,8,30,1,13,0.5
588,0,1,3,0.779220779,0,10,4,20,8,30,1,19,0.5
590,0,1,1,0.779220779,0,10,4,20,10,30,1,4,0.4
592,0,1,2,0.779220779,0,10,4,20,10,30,1,10,0.4
594,0,1,1,0.779220779,0,10,4,20,10,30,1,16,0.4
596,0,1,0,0.779220779,0,10,4,20,12,30,1,1,0.333333333
598,0,1,1,0.779220779,0,10,4,20,12,30,1,7,0.333333333
600,0,1,2,0.779220779,0,10,4,20,12,30,1,13,0.333333333
602,0,1,0,0.779220779,0,10,4,20,12,30,1,19,0.333333333
604,0,1,0,0.779220779,0,10,4,20,14,30,1,4,0.285714286
606,0,1,0,0.779220779,0,10,4,20,14,30,1,10,0.285714286
608,0,1,0,0.779220779,0,10,4,20,14,30,1,16,0.285714286
610,0,1,0,0.779220779,0,10,4,20,16,30,1,1,0.25
612,0,1,0,0.779220779,0,10,4,20,16,30,1,7,0.25
614,0,1,2,0.779220779,0,10,4,20,16,30,1,13,0.25
616,0,1,2,0.779220779,0,10,4,20,16,30,1,19,0.25
618,0,1,1,0.779220779,0,10,4,20,18,30,1,4,0.222222222
620,0,1,0,0.779220779,0,10,4,20,18,30,1,10,0.222222222
622,0,1,1,0.779220779,0,10,4,20,18,30,1,16,0.222222222
624,0,1,0,0.779220779,0,10,4,20,20,30,1,1,0.2
626,0,1,0,0.779220779,0,10,4,20,20,30,1,7,0.2
628,0,1,0,0.779220779,0,10,4,20,20,30,1,13,0.2
630,0,1,1,0.779220779,0,10,4,20,20,30,1,19,0.2
632,4,1,0,0.779220779,77.92207792,10,4,22,2,30,1,4,2
634,1,1,3,0.779220779,19.48051948,10,4,22,2,30,1,10,2
636,2,1,1,0.779220779,38.96103896,10,4,22,2,30,1,16,2
638,2,1,4,0.779220779,38.96103896,10,4,22,4,30,1,1,1
640,0,1,1,0.779220779,0,10,4,22,4,30,1,7,1
642,3,1,4,0.779220779,58.44155844,10,4,22,4,30,1,13,1
644,1,1,2,0.779220779,19.48051948,10,4,22,4,30,1,19,1
646,0,1,3,0.779220779,0,10,4,22,6,30,1,4,0.666666667
648,0,1,2,0.779220779,0,10,4,22,6,30,1,10,0.666666667
650,0,1,3,0.779220779,0,10,4,22,6,30,1,16,0.666666667
652,0,1,0,0.779220779,0,10,4,22,8,30,1,1,0.5
654,0,1,2,0.779220779,0,10,4,22,8,30,1,7,0.5
656,0,1,1,0.779220779,0,10,4,22,8,30,1,13,0.5
658,0,1,3,0.779220779,0,10,4,22,8,30,1,19,0.5
660,0,1,0,0.779220779,0,10,4,22,10,30,1,4,0.4
662,0,1,2,0.779220779,0,10,4,22,10,30,1,10,0.4
664,0,1,2,0.779220779,0,10,4,22,10,30,1,16,0.4
666,0,1,0,0.779220779,0,10,4,22,12,30,1,1,0.333333333
668,0,1,0,0.779220779,0,10,4,22,12,30,1,7,0.333333333
670,0,1,2,0.779220779,0,10,4,22,12,30,1,13,0.333333333
672,0,1,1,0.779220779,0,10,4,22,12,30,1,19,0.333333333
674,0,1,1,0.779220779,0,10,4,22,14,30,1,4,0.285714286
676,0,1,0,0.779220779,0,10,4,22,14,30,1,10,0.285714286
678,0,1,1,0.779220779,0,10,4,22,14,30,1,16,0.285714286
680,0,1,0,0.779220779,0,10,4,22,16,30,1,1,0.25
682,0,1,0,0.779220779,0,10,4,22,16,30,1,7,0.25
684,0,1,0,0.779220779,0,10,4,22,16,30,1,13,0.25
686,0,1,2,0.779220779,0,10,4,22,16,30,1,19,0.25
688,0,1,1,0.779220779,0,10,4,22,18,30,1,4,0.222222222
690,0,1,0,0.779220779,0,10,4,22,18,30,1,10,0.222222222
692,0,1,1,0.779220779,0,10,4,22,18,30,1,16,0.222222222
694,0,1,0,0.779220779,0,10,4,22,20,30,1,1,0.2
696,0,1,0,0.779220779,0,10,4,22,20,30,1,7,0.2
698,0,1,0,0.779220779,0,10,4,22,20,30,1,13,0.2
700,0,1,0,0.779220779,0,10,4,22,20,30,1,19,0.2
702,1,1,4,0.779220779,19.48051948,10,4,24,2,30,1,4,2
704,4,1,4,0.779220779,77.92207792,10,4,24,2,30,1,10,2
706,1,1,2,0.779220779,19.48051948,10,4,24,2,30,1,16,2
708,1,1,1,0.779220779,19.48051948,10,4,24,4,30,1,1,1
710,1,1,2,0.779220779,19.48051948,10,4,24,4,30,1,7,1
712,0,1,2,0.779220779,0,10,4,24,4,30,1,13,1
714,0,1,2,0.779220779,0,10,4,24,4,30,1,19,1
716,2,1,2,0.779220779,38.96103896,10,4,24,6,30,1,4,0.666666667
718,0,1,2,0.779220779,0,10,4,24,6,30,1,10,0.666666667
720,0,1,1,0.779220779,0,10,4,24,6,30,1,16,0.666666667
722,0,1,1,0.779220779,0,10,4,24,8,30,1,1,0.5
724,0,1,2,0.779220779,0,10,4,24,8,30,1,7,0.5
726,0,1,3,0.779220779,0,10,4,24,8,30,1,13,0.5
728,0,1,4,0.779220779,0,10,4,24,8,30,1,19,0.5
730,0,1,0,0.779220779,0,10,4,24,10,30,1,4,0.4
732,0,1,2,0.779220779,0,10,4,24,10,30,1,10,0.4
734,0,1,2,0.779220779,0,10,4,24,10,30,1,16,0.4
736,0,1,0,0.779220779,0,10,4,24,12,30,1,1,0.333333333
738,0,1,0,0.779220779,0,10,4,24,12,30,1,7,0.333333333
740,0,1,0,0.779220779,0,10,4,24,12,30,1,13,0.333333333
742,0,1,0,0.779220779,0,10,4,24,12,30,1,19,0.333333333
744,0,1,0,0.779220779,0,10,4,24,14,30,1,4,0.285714286
746,0,1,0,0.779220779,0,10,4,24,14,30,1,10,0.285714286
748,0,1,0,0.779220779,0,10,4,24,14,30,1,16,0.285714286
750,0,1,0,0.779220779,0,10,4,24,16,30,1,1,0.25
752,0,1,0,0.779220779,0,10,4,24,16,30,1,7,0.25
754,0,1,0,0.779220779,0,10,4,24,16,30,1,13,0.25
756,0,1,1,0.779220779,0,10,4,24,16,30,1,19,0.25
758,0,1,0,0.779220779,0,10,4,24,18,30,1,4,0.222222222
760,0,1,1,0.779220779,0,10,4,24,18,30,1,10,0.222222222
762,0,1,0,0.779220779,0,10,4,24,18,30,1,16,0.222222222
764,0,1,0,0.779220779,0,10,4,24,20,30,1,1,0.2
766,0,1,0,0.779220779,0,10,4,24,20,30,1,7,0.2
768,0,1,0,0.779220779,0,10,4,24,20,30,1,13,0.2
770,0,1,0,0.779220779,0,10,4,24,20,30,1,19,0.2
772,3,0,0,1.168831169,58.44155844,10,6,4,2,30,1,4,3
774,4,0,1,1.168831169,77.92207792,10,6,4,2,30,1,10,3
776,4,0,3,1.168831169,77.92207792,10,6,4,2,30,1,16,3
778,0,0,0,1.168831169,0,10,6,4,4,30,1,1,1.5
780,1,0,1,1.168831169,19.48051948,10,6,4,4,30,1,7,1.5
782,0,0,3,1.168831169,0,10,6,4,4,30,1,13,1.5
784,2,0,1,1.168831169,38.96103896,10,6,4,4,30,1,19,1.5
786,1,0,0,1.168831169,19.48051948,10,6,4,6,30,1,4,1
788,1,0,3,1.168831169,19.48051948,10,6,4,6,30,1,10,1
790,1,0,3,1.168831169,19.48051948,10,6,4,6,30,1,16,1
792,0,0,0,1.168831169,0,10,6,4,8,30,1,1,0.75
794,1,0,1,1.168831169,19.48051948,10,6,4,8,30,1,7,0.75
796,1,0,3,1.168831169,19.48051948,10,6,4,8,30,1,13,0.75
798,0,0,2,1.168831169,0,10,6,4,8,30,1,19,0.75
800,0,0,1,1.168831169,0,10,6,4,10,30,1,4,0.6
802,0,0,0,1.168831169,0,10,6,4,10,30,1,10,0.6
804,0,0,1,1.168831169,0,10,6,4,10,30,1,16,0.6
806,0,0,0,1.168831169,0,10,6,4,12,30,1,1,0.5
808,0,0,0,1.168831169,0,10,6,4,12,30,1,7,0.5
810,0,0,0,1.168831169,0,10,6,4,12,30,1,13,0.5
812,0,0,0,1.168831169,0,10,6,4,12,30,1,19,0.5
814,0,0,0,1.168831169,0,10,6,4,14,30,1,4,0.428571429
816,0,0,0,1.168831169,0,10,6,4,14,30,1,10,0.428571429
818,0,0,1,1.168831169,0,10,6,4,14,30,1,16,0.428571429
820,0,0,0,1.168831169,0,10,6,4,16,30,1,1,0.375
822,0,0,0,1.168831169,0,10,6,4,16,30,1,7,0.375
824,1,0,1,1.168831169,19.48051948,10,6,4,16,30,1,13,0.375
826,0,0,1,1.168831169,0,10,6,4,16,30,1,19,0.375
828,0,0,0,1.168831169,0,10,6,4,18,30,1,4,0.333333333
830,0,0,1,1.168831169,0,10,6,4,18,30,1,10,0.333333333
832,0,0,1,1.168831169,0,10,6,4,18,30,1,16,0.333333333
834,0,0,0,1.168831169,0,10,6,4,20,30,1,1,0.3
836,0,0,1,1.168831169,0,10,6,4,20,30,1,7,0.3
838,0,0,1,1.168831169,0,10,6,4,20,30,1,13,0.3
840,0,0,0,1.168831169,0,10,6,4,20,30,1,19,0.3
842,2,0,0,1.168831169,38.96103896,10,6,6,2,30,1,4,3
844,2,0,1,1.168831169,38.96103896,10,6,6,2,30,1,10,3
846,1,0,2,1.168831169,19.48051948,10,6,6,2,30,1,16,3
848,3,0,0,1.168831169,58.44155844,10,6,6,4,30,1,1,1.5
850,1,0,1,1.168831169,19.48051948,10,6,6,4,30,1,7,1.5
852,1,0,1,1.168831169,19.48051948,10,6,6,4,30,1,13,1.5
854,1,0,2,1.168831169,19.48051948,10,6,6,4,30,1,19,1.5
856,2,0,0,1.168831169,38.96103896,10,6,6,6,30,1,4,1
858,1,0,1,1.168831169,19.48051948,10,6,6,6,30,1,10,1
860,0,0,2,1.168831169,0,10,6,6,6,30,1,16,1
862,0,0,0,1.168831169,0,10,6,6,8,30,1,1,0.75
864,2,0,1,1.168831169,38.96103896,10,6,6,8,30,1,7,0.75
866,0,0,2,1.168831169,0,10,6,6,8,30,1,13,0.75
868,0,0,1,1.168831169,0,10,6,6,8,30,1,19,0.75
870,0,0,0,1.168831169,0,10,6,6,10,30,1,4,0.6
872,0,0,0,1.168831169,0,10,6,6,10,30,1,10,0.6
874,0,0,2,1.168831169,0,10,6,6,10,30,1,16,0.6
876,0,0,0,1.168831169,0,10,6,6,12,30,1,1,0.5
878,0,0,0,1.168831169,0,10,6,6,12,30,1,7,0.5
880,0,0,0,1.168831169,0,10,6,6,12,30,1,13,0.5
882,0,0,4,1.168831169,0,10,6,6,12,30,1,19,0.5
884,0,0,1,1.168831169,0,10,6,6,14,30,1,4,0.428571429
886,0,0,1,1.168831169,0,10,6,6,14,30,1,10,0.428571429
888,1,0,0,1.168831169,19.48051948,10,6,6,14,30,1,16,0.428571429
890,0,0,0,1.168831169,0,10,6,6,16,30,1,1,0.375
892,0,0,1,1.168831169,0,10,6,6,16,30,1,7,0.375
894,0,0,0,1.168831169,0,10,6,6,16,30,1,13,0.375
896,0,0,3,1.168831169,0,10,6,6,16,30,1,19,0.375
898,1,0,0,1.168831169,19.48051948,10,6,6,18,30,1,4,0.333333333
900,0,0,1,1.168831169,0,10,6,6,18,30,1,10,0.333333333
902,0,0,2,1.168831169,0,10,6,6,18,30,1,16,0.333333333
904,0,0,0,1.168831169,0,10,6,6,20,30,1,1,0.3
906,0,0,0,1.168831169,0,10,6,6,20,30,1,7,0.3
908,0,0,0,1.168831169,0,10,6,6,20,30,1,13,0.3
910,0,0,1,1.168831169,0,10,6,6,20,30,1,19,0.3
912,2,0,0,1.168831169,38.96103896,10,6,8,2,30,1,4,3
914,3,0,1,1.168831169,58.44155844,10,6,8,2,30,1,10,3
916,2,0,1,1.168831169,38.96103896,10,6,8,2,30,1,16,3
918,1,0,0,1.168831169,19.48051948,10,6,8,4,30,1,1,1.5
920,1,0,1,1.168831169,19.48051948,10,6,8,4,30,1,7,1.5
922,3,0,1,1.168831169,58.44155844,10,6,8,4,30,1,13,1.5
924,3,0,3,1.168831169,58.44155844,10,6,8,4,30,1,19,1.5
926,0,0,1,1.168831169,0,10,6,8,6,30,1,4,1
928,1,0,1,1.168831169,19.48051948,10,6,8,6,30,1,10,1
930,2,0,2,1.168831169,38.96103896,10,6,8,6,30,1,16,1
932,0,0,0,1.168831169,0,10,6,8,8,30,1,1,0.75
934,1,0,2,1.168831169,19.48051948,10,6,8,8,30,1,7,0.75
936,0,0,1,1.168831169,0,10,6,8,8,30,1,13,0.75
938,0,0,2,1.168831169,0,10,6,8,8,30,1,19,0.75
940,0,0,0,1.168831169,0,10,6,8,10,30,1,4,0.6
942,0,0,1,1.168831169,0,10,6,8,10,30,1,10,0.6
944,0,0,3,1.168831169,0,10,6,8,10,30,1,16,0.6
946,0,0,0,1.168831169,0,10,6,8,12,30,1,1,0.5
948,0,0,1,1.168831169,0,10,6,8,12,30,1,7,0.5
950,0,0,0,1.168831169,0,10,6,8,12,30,1,13,0.5
952,0,0,1,1.168831169,0,10,6,8,12,30,1,19,0.5
954,0,0,0,1.168831169,0,10,6,8,14,30,1,4,0.428571429
956,1,0,2,1.168831169,19.48051948,10,6,8,14,30,1,10,0.428571429
958,0,0,1,1.168831169,0,10,6,8,14,30,1,16,0.428571429
960,1,0,0,1.168831169,19.48051948,10,6,8,16,30,1,1,0.375
962,0,0,0,1.168831169,0,10,6,8,16,30,1,7,0.375
964,0,0,0,1.168831169,0,10,6,8,16,30,1,13,0.375
966,0,0,1,1.168831169,0,10,6,8,16,30,1,19,0.375
968,0,0,0,1.168831169,0,10,6,8,18,30,1,4,0.333333333
970,0,0,1,1.168831169,0,10,6,8,18,30,1,10,0.333333333
972,0,0,1,1.168831169,0,10,6,8,18,30,1,16,0.333333333
974,0,0,0,1.168831169,0,10,6,8,20,30,1,1,0.3
976,0,0,0,1.168831169,0,10,6,8,20,30,1,7,0.3
978,0,0,1,1.168831169,0,10,6,8,20,30,1,13,0.3
980,0,0,2,1.168831169,0,10,6,8,20,30,1,19,0.3
982,4,0,0,1.168831169,75.32467532,10,6,10,2,30,1,4,3
984,2,0,0,1.168831169,38.96103896,10,6,10,2,30,1,10,3
986,3,0,1,1.168831169,58.44155844,10,6,10,2,30,1,16,3
988,2,0,0,1.168831169,38.96103896,10,6,10,4,30,1,1,1.5
990,2,0,1,1.168831169,38.96103896,10,6,10,4,30,1,7,1.5
992,1,0,2,1.168831169,19.48051948,10,6,10,4,30,1,13,1.5
994,3,0,5,1.168831169,58.44155844,10,6,10,4,30,1,19,1.5
996,2,0,3,1.168831169,38.96103896,10,6,10,6,30,1,4,1
998,3,0,2,1.168831169,58.44155844,10,6,10,6,30,1,10,1
1000,1,0,2,1.168831169,19.48051948,10,6,10,6,30,1,16,1
1002,0,0,0,1.168831169,0,10,6,10,8,30,1,1,0.75
1004,3,0,1,1.168831169,58.44155844,10,6,10,8,30,1,7,0.75
1006,0,0,1,1.168831169,0,10,6,10,8,30,1,13,0.75
1008,0,0,1,1.168831169,0,10,6,10,8,30,1,19,0.75
1010,1,0,0,1.168831169,19.48051948,10,6,10,10,30,1,4,0.6
1012,1,0,0,1.168831169,19.48051948,10,6,10,10,30,1,10,0.6
1014,0,0,1,1.168831169,0,10,6,10,10,30,1,16,0.6
1016,2,0,1,1.168831169,38.96103896,10,6,10,12,30,1,1,0.5
1018,1,0,0,1.168831169,19.48051948,10,6,10,12,30,1,7,0.5
1020,1,0,0,1.168831169,19.48051948,10,6,10,12,30,1,13,0.5
1022,0,0,0,1.168831169,0,10,6,10,12,30,1,19,0.5
1024,0,0,0,1.168831169,0,10,6,10,14,30,1,4,0.428571429
1026,0,0,0,1.168831169,0,10,6,10,14,30,1,10,0.428571429
1028,1,0,3,1.168831169,19.48051948,10,6,10,14,30,1,16,0.428571429
1030,0,0,0,1.168831169,0,10,6,10,16,30,1,1,0.375
1032,0,0,0,1.168831169,0,10,6,10,16,30,1,7,0.375
1034,0,0,1,1.168831169,0,10,6,10,16,30,1,13,0.375
1036,0,0,2,1.168831169,0,10,6,10,16,30,1,19,0.375
1038,0,0,0,1.168831169,0,10,6,10,18,30,1,4,0.333333333
1040,0,0,2,1.168831169,0,10,6,10,18,30,1,10,0.333333333
1042,0,0,2,1.168831169,0,10,6,10,18,30,1,16,0.333333333
1044,0,0,0,1.168831169,0,10,6,10,20,30,1,1,0.3
1046,0,0,0,1.168831169,0,10,6,10,20,30,1,7,0.3
1048,0,0,1,1.168831169,0,10,6,10,20,30,1,13,0.3
1050,0,0,3,1.168831169,0,10,6,10,20,30,1,19,0.3
1052,1,0,0,1.168831169,19.48051948,10,6,12,2,30,1,4,3
1054,3,0,1,1.168831169,58.44155844,10,6,12,2,30,1,10,3
1056,2,0,0,1.168831169,38.96103896,10,6,12,2,30,1,16,3
1058,1,0,0,1.168831169,19.48051948,10,6,12,4,30,1,1,1.5
1060,1,0,1,1.168831169,19.48051948,10,6,12,4,30,1,7,1.5
1062,4,0,2,1.168831169,77.92207792,10,6,12,4,30,1,13,1.5
1064,3,0,4,1.168831169,58.44155844,10,6,12,4,30,1,19,1.5
1066,1,0,1,1.168831169,19.48051948,10,6,12,6,30,1,4,1
1068,1,0,1,1.168831169,19.48051948,10,6,12,6,30,1,10,1
1070,2,0,3,1.168831169,38.96103896,10,6,12,6,30,1,16,1
1072,0,0,0,1.168831169,0,10,6,12,8,30,1,1,0.75
1074,0,0,1,1.168831169,0,10,6,12,8,30,1,7,0.75
1076,1,0,2,1.168831169,19.48051948,10,6,12,8,30,1,13,0.75
1078,2,0,4,1.168831169,38.96103896,10,6,12,8,30,1,19,0.75
1080,2,0,1,1.168831169,38.96103896,10,6,12,10,30,1,4,0.6
1082,0,0,1,1.168831169,0,10,6,12,10,30,1,10,0.6
1084,0,0,1,1.168831169,0,10,6,12,10,30,1,16,0.6
1086,0,0,0,1.168831169,0,10,6,12,12,30,1,1,0.5
1088,0,0,1,1.168831169,0,10,6,12,12,30,1,7,0.5
1090,0,0,1,1.168831169,0,10,6,12,12,30,1,13,0.5
1092,0,0,1,1.168831169,0,10,6,12,12,30,1,19,0.5
1094,1,0,0,1.168831169,19.48051948,10,6,12,14,30,1,4,0.428571429
1096,0,0,2,1.168831169,0,10,6,12,14,30,1,10,0.428571429
1098,0,0,1,1.168831169,0,10,6,12,14,30,1,16,0.428571429
1100,0,0,0,1.168831169,0,10,6,12,16,30,1,1,0.375
1102,0,0,0,1.168831169,0,10,6,12,16,30,1,7,0.375
1104,1,0,2,1.168831169,19.48051948,10,6,12,16,30,1,13,0.375
1106,0,0,3,1.168831169,0,10,6,12,16,30,1,19,0.375
1108,0,0,0,1.168831169,0,10,6,12,18,30,1,4,0.333333333
1110,0,0,0,1.168831169,0,10,6,12,18,30,1,10,0.333333333
1112,0,0,3,1.168831169,0,10,6,12,18,30,1,16,0.333333333
1114,0,0,0,1.168831169,0,10,6,12,20,30,1,1,0.3
1116,0,0,0,1.168831169,0,10,6,12,20,30,1,7,0.3
1118,1,0,1,1.168831169,19.48051948,10,6,12,20,30,1,13,0.3
1120,0,0,0,1.168831169,0,10,6,12,20,30,1,19,0.3
1122,3,0,0,1.168831169,58.44155844,10,6,14,2,30,1,4,3
1124,2,0,0,1.168831169,38.96103896,10,6,14,2,30,1,10,3
1126,4,0,0,1.168831169,74.67532468,10,6,14,2,30,1,16,3
1128,1,0,0,1.168831169,19.48051948,10,6,14,4,30,1,1,1.5
1130,3,0,2,1.168831169,58.44155844,10,6,14,4,30,1,7,1.5
1132,2,0,2,1.168831169,38.96103896,10,6,14,4,30,1,13,1.5
1134,4,0,4,1.168831169,77.92207792,10,6,14,4,30,1,19,1.5
1136,2,0,2,1.168831169,38.96103896,10,6,14,6,30,1,4,1
1138,0,0,2,1.168831169,0,10,6,14,6,30,1,10,1
1140,0,0,2,1.168831169,0,10,6,14,6,30,1,16,1
1142,1,0,0,1.168831169,19.48051948,10,6,14,8,30,1,1,0.75
1144,1,0,1,1.168831169,19.48051948,10,6,14,8,30,1,7,0.75
1146,2,0,1,1.168831169,38.96103896,10,6,14,8,30,1,13,0.75
1148,3,0,3,1.168831169,58.44155844,10,6,14,8,30,1,19,0.75
1150,0,0,0,1.168831169,0,10,6,14,10,30,1,4,0.6
1152,0,0,0,1.168831169,0,10,6,14,10,30,1,10,0.6
1154,0,0,2,1.168831169,0,10,6,14,10,30,1,16,0.6
1156,0,0,0,1.168831169,0,10,6,14,12,30,1,1,0.5
1158,0,0,0,1.168831169,0,10,6,14,12,30,1,7,0.5
1160,0,0,0,1.168831169,0,10,6,14,12,30,1,13,0.5
1162,0,0,2,1.168831169,0,10,6,14,12,30,1,19,0.5
1164,1,0,0,1.168831169,19.48051948,10,6,14,14,30,1,4,0.428571429
1166,3,0,1,1.168831169,58.44155844,10,6,14,14,30,1,10,0.428571429
1168,0,0,1,1.168831169,0,10,6,14,14,30,1,16,0.428571429
1170,0,0,0,1.168831169,0,10,6,14,16,30,1,1,0.375
1172,0,0,0,1.168831169,0,10,6,14,16,30,1,7,0.375
1174,0,0,1,1.168831169,0,10,6,14,16,30,1,13,0.375
1176,0,0,1,1.168831169,0,10,6,14,16,30,1,19,0.375
1178,0,0,0,1.168831169,0,10,6,14,18,30,1,4,0.333333333
1180,0,0,0,1.168831169,0,10,6,14,18,30,1,10,0.333333333
1182,0,0,1,1.168831169,0,10,6,14,18,30,1,16,0.333333333
1184,0,0,0,1.168831169,0,10,6,14,20,30,1,1,0.3
1186,0,0,0,1.168831169,0,10,6,14,20,30,1,7,0.3
1188,0,0,0,1.168831169,0,10,6,14,20,30,1,13,0.3
1190,0,0,2,1.168831169,0,10,6,14,20,30,1,19,0.3
1192,2,0,2,1.168831169,38.96103896,10,6,16,2,30,1,4,3
1194,6,0,2,1.168831169,99.35064935,10,6,16,2,30,1,10,3
1196,6,0,0,1.168831169,96.75324675,10,6,16,2,30,1,16,3
1198,2,0,0,1.168831169,38.96103896,10,6,16,4,30,1,1,1.5
1200,1,0,1,1.168831169,19.48051948,10,6,16,4,30,1,7,1.5
1202,3,0,3,1.168831169,58.44155844,10,6,16,4,30,1,13,1.5
1204,2,0,5,1.168831169,38.96103896,10,6,16,4,30,1,19,1.5
1206,3,0,1,1.168831169,58.44155844,10,6,16,6,30,1,4,1
1208,1,0,2,1.168831169,19.48051948,10,6,16,6,30,1,10,1
1210,1,0,6,1.168831169,19.48051948,10,6,16,6,30,1,16,1
1212,0,0,1,1.168831169,0,10,6,16,8,30,1,1,0.75
1214,1,0,1,1.168831169,19.48051948,10,6,16,8,30,1,7,0.75
1216,0,0,1,1.168831169,0,10,6,16,8,30,1,13,0.75
1218,0,0,2,1.168831169,0,10,6,16,8,30,1,19,0.75
1220,0,0,0,1.168831169,0,10,6,16,10,30,1,4,0.6
1222,0,0,0,1.168831169,0,10,6,16,10,30,1,10,0.6
1224,0,0,1,1.168831169,0,10,6,16,10,30,1,16,0.6
1226,1,0,0,1.168831169,19.48051948,10,6,16,12,30,1,1,0.5
1228,1,0,1,1.168831169,19.48051948,10,6,16,12,30,1,7,0.5
1230,0,0,0,1.168831169,0,10,6,16,12,30,1,13,0.5
1232,0,0,0,1.168831169,0,10,6,16,12,30,1,19,0.5
1234,0,0,0,1.168831169,0,10,6,16,14,30,1,4,0.428571429
1236,0,0,0,1.168831169,0,10,6,16,14,30,1,10,0.428571429
1238,0,0,1,1.168831169,0,10,6,16,14,30,1,16,0.428571429
1240,0,0,0,1.168831169,0,10,6,16,16,30,1,1,0.375
1242,0,0,1,1.168831169,0,10,6,16,16,30,1,7,0.375
1244,0,0,2,1.168831169,0,10,6,16,16,30,1,13,0.375
1246,0,0,0,1.168831169,0,10,6,16,16,30,1,19,0.375
1248,0,0,1,1.168831169,0,10,6,16,18,30,1,4,0.333333333
1250,0,0,0,1.168831169,0,10,6,16,18,30,1,10,0.333333333
1252,0,0,1,1.168831169,0,10,6,16,18,30,1,16,0.333333333
1254,0,0,0,1.168831169,0,10,6,16,20,30,1,1,0.3
1256,0,0,1,1.168831169,0,10,6,16,20,30,1,7,0.3
1258,0,0,0,1.168831169,0,10,6,16,20,30,1,13,0.3
1260,0,0,0,1.168831169,0,10,6,16,20,30,1,19,0.3
1262,4,0,2,1.168831169,77.92207792,10,6,18,2,30,1,4,3
1264,6,0,1,1.168831169,98.7012987,10,6,18,2,30,1,10,3
1266,2,0,0,1.168831169,38.96103896,10,6,18,2,30,1,16,3
1268,2,0,1,1.168831169,38.96103896,10,6,18,4,30,1,1,1.5
1270,1,0,2,1.168831169,19.48051948,10,6,18,4,30,1,7,1.5
1272,0,0,2,1.168831169,0,10,6,18,4,30,1,13,1.5
1274,0,0,2,1.168831169,0,10,6,18,4,30,1,19,1.5
1276,0,0,0,1.168831169,0,10,6,18,6,30,1,4,1
1278,1,0,2,1.168831169,19.48051948,10,6,18,6,30,1,10,1
1280,0,0,2,1.168831169,0,10,6,18,6,30,1,16,1
1282,0,0,0,1.168831169,0,10,6,18,8,30,1,1,0.75
1284,0,0,3,1.168831169,0,10,6,18,8,30,1,7,0.75
1286,0,0,2,1.168831169,0,10,6,18,8,30,1,13,0.75
1288,0,0,4,1.168831169,0,10,6,18,8,30,1,19,0.75
1290,0,0,1,1.168831169,0,10,6,18,10,30,1,4,0.6
1292,0,0,0,1.168831169,0,10,6,18,10,30,1,10,0.6
1294,0,0,1,1.168831169,0,10,6,18,10,30,1,16,0.6
1296,0,0,0,1.168831169,0,10,6,18,12,30,1,1,0.5
1298,0,0,1,1.168831169,0,10,6,18,12,30,1,7,0.5
1300,0,0,1,1.168831169,0,10,6,18,12,30,1,13,0.5
1302,0,0,1,1.168831169,0,10,6,18,12,30,1,19,0.5
1304,0,0,0,1.168831169,0,10,6,18,14,30,1,4,0.428571429
1306,0,0,0,1.168831169,0,10,6,18,14,30,1,10,0.428571429
1308,0,0,0,1.168831169,0,10,6,18,14,30,1,16,0.428571429
1310,0,0,0,1.168831169,0,10,6,18,16,30,1,1,0.375
1312,0,0,1,1.168831169,0,10,6,18,16,30,1,7,0.375
1314,0,0,1,1.168831169,0,10,6,18,16,30,1,13,0.375
1316,0,0,0,1.168831169,0,10,6,18,16,30,1,19,0.375
1318,0,0,0,1.168831169,0,10,6,18,18,30,1,4,0.333333333
1320,0,0,0,1.168831169,0,10,6,18,18,30,1,10,0.333333333
1322,0,0,2,1.168831169,0,10,6,18,18,30,1,16,0.333333333
1324,0,0,0,1.168831169,0,10,6,18,20,30,1,1,0.3
1326,0,0,0,1.168831169,0,10,6,18,20,30,1,7,0.3
1328,0,0,2,1.168831169,0,10,6,18,20,30,1,13,0.3
1330,0,0,2,1.168831169,0,10,6,18,20,30,1,19,0.3
1332,1,0,0,1.168831169,19.48051948,10,6,20,2,30,1,4,3
1334,2,0,1,1.168831169,38.96103896,10,6,20,2,30,1,10,3
1336,4,0,0,1.168831169,77.92207792,10,6,20,2,30,1,16,3
1338,2,0,1,1.168831169,38.96103896,10,6,20,4,30,1,1,1.5
1340,3,0,4,1.168831169,58.44155844,10,6,20,4,30,1,7,1.5
1342,0,0,1,1.168831169,0,10,6,20,4,30,1,13,1.5
1344,3,0,5,1.168831169,58.44155844,10,6,20,4,30,1,19,1.5
1346,0,0,1,1.168831169,0,10,6,20,6,30,1,4,1
1348,0,0,3,1.168831169,0,10,6,20,6,30,1,10,1
1350,4,0,5,1.168831169,77.92207792,10,6,20,6,30,1,16,1
